Source,Target,Type,Weight
130,3932,unweighted,1
130,3933,unweighted,1
130,3934,unweighted,1
130,159,unweighted,1
130,3935,unweighted,1
130,3936,unweighted,1
130,3937,unweighted,1
130,3938,unweighted,1
130,3939,unweighted,1
130,2578,unweighted,1
130,3940,unweighted,1
130,3303,unweighted,1
130,3941,unweighted,1
130,3942,unweighted,1
130,3943,unweighted,1
130,3944,unweighted,1
130,3945,unweighted,1
130,3946,unweighted,1
130,3947,unweighted,1
130,3948,unweighted,1
130,3949,unweighted,1
130,3924,unweighted,1
130,2554,unweighted,1
130,3950,unweighted,1
130,3951,unweighted,1
130,3952,unweighted,1
130,3953,unweighted,1
130,3954,unweighted,1
130,86,unweighted,1
131,3955,unweighted,1
131,3956,unweighted,1
131,3957,unweighted,1
131,3958,unweighted,1
131,3959,unweighted,1
131,3960,unweighted,1
131,3961,unweighted,1
131,3962,unweighted,1
131,3963,unweighted,1
131,3964,unweighted,1
131,3965,unweighted,1
131,3966,unweighted,1
131,3967,unweighted,1
131,3968,unweighted,1
131,3969,unweighted,1
131,3970,unweighted,1
131,3971,unweighted,1
131,3972,unweighted,1
131,3973,unweighted,1
131,3974,unweighted,1
131,3975,unweighted,1
131,3976,unweighted,1
131,3977,unweighted,1
131,3978,unweighted,1
131,3979,unweighted,1
131,3980,unweighted,1
131,3981,unweighted,1
131,3982,unweighted,1
131,3983,unweighted,1
131,3984,unweighted,1
131,3985,unweighted,1
131,3986,unweighted,1
131,3987,unweighted,1
131,3988,unweighted,1
131,3989,unweighted,1
131,3990,unweighted,1
131,3991,unweighted,1
131,3992,unweighted,1
131,3993,unweighted,1
131,3994,unweighted,1
132,3995,unweighted,1
132,3996,unweighted,1
132,3997,unweighted,1
132,3998,unweighted,1
132,3999,unweighted,1
132,4000,unweighted,1
132,4001,unweighted,1
132,4002,unweighted,1
132,4003,unweighted,1
132,1680,unweighted,1
132,4004,unweighted,1
132,4005,unweighted,1
132,4006,unweighted,1
132,4007,unweighted,1
132,92,unweighted,1
132,4008,unweighted,1
132,4009,unweighted,1
132,4010,unweighted,1
132,4011,unweighted,1
132,4012,unweighted,1
132,4013,unweighted,1
132,4014,unweighted,1
132,4015,unweighted,1
132,4016,unweighted,1
132,4017,unweighted,1
132,4018,unweighted,1
132,4019,unweighted,1
132,4020,unweighted,1
132,4021,unweighted,1
132,4022,unweighted,1
132,4023,unweighted,1
132,4024,unweighted,1
132,3001,unweighted,1
132,1370,unweighted,1
132,4025,unweighted,1
132,253,unweighted,1
132,4026,unweighted,1
132,4027,unweighted,1
132,252,unweighted,1
132,2843,unweighted,1
133,4028,unweighted,1
133,4029,unweighted,1
133,4030,unweighted,1
133,4031,unweighted,1
133,4032,unweighted,1
133,1339,unweighted,1
133,4033,unweighted,1
133,4034,unweighted,1
133,4035,unweighted,1
133,4036,unweighted,1
133,4037,unweighted,1
133,3960,unweighted,1
133,4038,unweighted,1
133,4039,unweighted,1
133,4040,unweighted,1
133,4041,unweighted,1
133,2983,unweighted,1
133,4042,unweighted,1
133,4043,unweighted,1
133,4044,unweighted,1
133,4045,unweighted,1
133,4046,unweighted,1
133,4047,unweighted,1
133,3058,unweighted,1
133,4048,unweighted,1
133,92,unweighted,1
133,4049,unweighted,1
133,4050,unweighted,1
133,4051,unweighted,1
133,4052,unweighted,1
133,4053,unweighted,1
133,2723,unweighted,1
133,4054,unweighted,1
133,4055,unweighted,1
133,4056,unweighted,1
133,4057,unweighted,1
133,4058,unweighted,1
133,4059,unweighted,1
133,4060,unweighted,1
133,4061,unweighted,1
134,4062,unweighted,1
134,4063,unweighted,1
134,92,unweighted,1
134,132,unweighted,1
134,2793,unweighted,1
134,90,unweighted,1
134,4064,unweighted,1
134,4065,unweighted,1
134,4066,unweighted,1
134,4067,unweighted,1
134,4068,unweighted,1
134,4069,unweighted,1
134,4070,unweighted,1
134,4071,unweighted,1
134,4072,unweighted,1
134,4073,unweighted,1
134,4074,unweighted,1
134,4075,unweighted,1
134,4076,unweighted,1
134,4077,unweighted,1
134,4078,unweighted,1
134,4079,unweighted,1
134,4080,unweighted,1
134,4081,unweighted,1
134,4082,unweighted,1
134,4083,unweighted,1
134,4084,unweighted,1
134,4085,unweighted,1
134,4086,unweighted,1
134,4087,unweighted,1
134,4088,unweighted,1
134,4089,unweighted,1
134,2984,unweighted,1
134,4090,unweighted,1
134,4091,unweighted,1
134,4092,unweighted,1
134,4093,unweighted,1
134,4094,unweighted,1
134,4095,unweighted,1
134,4096,unweighted,1
135,4097,unweighted,1
135,4098,unweighted,1
135,4099,unweighted,1
135,4100,unweighted,1
135,4101,unweighted,1
135,4102,unweighted,1
135,4103,unweighted,1
135,4104,unweighted,1
135,4105,unweighted,1
135,4106,unweighted,1
135,4107,unweighted,1
135,4108,unweighted,1
135,4109,unweighted,1
135,4110,unweighted,1
135,4111,unweighted,1
135,4112,unweighted,1
135,4113,unweighted,1
135,4114,unweighted,1
135,4115,unweighted,1
135,4116,unweighted,1
135,4117,unweighted,1
135,4118,unweighted,1
135,4119,unweighted,1
135,4120,unweighted,1
135,4121,unweighted,1
135,4122,unweighted,1
135,4123,unweighted,1
135,4124,unweighted,1
135,4125,unweighted,1
135,4126,unweighted,1
135,4127,unweighted,1
135,4128,unweighted,1
135,4129,unweighted,1
135,4130,unweighted,1
135,4131,unweighted,1
135,4132,unweighted,1
135,4133,unweighted,1
135,4134,unweighted,1
135,4135,unweighted,1
135,4136,unweighted,1
136,4137,unweighted,1
136,4138,unweighted,1
136,4139,unweighted,1
136,4140,unweighted,1
136,4141,unweighted,1
136,4142,unweighted,1
136,4143,unweighted,1
136,4144,unweighted,1
136,4145,unweighted,1
136,4146,unweighted,1
136,4147,unweighted,1
136,4148,unweighted,1
136,2954,unweighted,1
136,4149,unweighted,1
136,4150,unweighted,1
136,4151,unweighted,1
136,4152,unweighted,1
136,4153,unweighted,1
136,4154,unweighted,1
136,4155,unweighted,1
136,4156,unweighted,1
136,228,unweighted,1
136,4157,unweighted,1
136,3046,unweighted,1
136,4158,unweighted,1
136,4159,unweighted,1
136,4160,unweighted,1
136,4161,unweighted,1
136,4162,unweighted,1
136,4163,unweighted,1
136,4164,unweighted,1
136,4165,unweighted,1
136,2088,unweighted,1
136,4166,unweighted,1
136,4167,unweighted,1
136,4168,unweighted,1
136,4169,unweighted,1
136,4170,unweighted,1
136,93,unweighted,1
136,4171,unweighted,1
137,4172,unweighted,1
137,4173,unweighted,1
137,4174,unweighted,1
137,4175,unweighted,1
137,4176,unweighted,1
137,4177,unweighted,1
137,4178,unweighted,1
137,142,unweighted,1
137,4179,unweighted,1
137,4180,unweighted,1
137,3815,unweighted,1
137,4181,unweighted,1
137,4182,unweighted,1
137,4183,unweighted,1
137,4184,unweighted,1
137,4185,unweighted,1
137,4186,unweighted,1
137,3160,unweighted,1
137,143,unweighted,1
137,4187,unweighted,1
137,4188,unweighted,1
137,4189,unweighted,1
137,4190,unweighted,1
137,4191,unweighted,1
137,4192,unweighted,1
137,4193,unweighted,1
137,4194,unweighted,1
137,4195,unweighted,1
137,4196,unweighted,1
137,4197,unweighted,1
137,4198,unweighted,1
137,4199,unweighted,1
137,4200,unweighted,1
137,4201,unweighted,1
137,4202,unweighted,1
137,4203,unweighted,1
137,4204,unweighted,1
137,4205,unweighted,1
137,4206,unweighted,1
137,4207,unweighted,1
138,4208,unweighted,1
138,4209,unweighted,1
138,4210,unweighted,1
138,4211,unweighted,1
138,4212,unweighted,1
138,4213,unweighted,1
138,4214,unweighted,1
138,4215,unweighted,1
138,4216,unweighted,1
138,4217,unweighted,1
138,4218,unweighted,1
138,4219,unweighted,1
138,4220,unweighted,1
138,4221,unweighted,1
138,4222,unweighted,1
138,4223,unweighted,1
138,4224,unweighted,1
138,4225,unweighted,1
138,4226,unweighted,1
138,4227,unweighted,1
138,4228,unweighted,1
138,4229,unweighted,1
138,4230,unweighted,1
138,4231,unweighted,1
138,4232,unweighted,1
138,4233,unweighted,1
138,4234,unweighted,1
138,4235,unweighted,1
138,4236,unweighted,1
138,4237,unweighted,1
138,4238,unweighted,1
138,4239,unweighted,1
138,4240,unweighted,1
138,4241,unweighted,1
138,4242,unweighted,1
138,4243,unweighted,1
138,4244,unweighted,1
138,4245,unweighted,1
138,4177,unweighted,1
138,4246,unweighted,1
139,4247,unweighted,1
139,4248,unweighted,1
139,4249,unweighted,1
139,4250,unweighted,1
139,4251,unweighted,1
139,4252,unweighted,1
139,4253,unweighted,1
139,4254,unweighted,1
139,4255,unweighted,1
139,4256,unweighted,1
139,1900,unweighted,1
139,4257,unweighted,1
139,4258,unweighted,1
139,4259,unweighted,1
139,4260,unweighted,1
139,4261,unweighted,1
139,4262,unweighted,1
139,4263,unweighted,1
139,4264,unweighted,1
139,704,unweighted,1
139,4265,unweighted,1
139,4266,unweighted,1
139,4267,unweighted,1
139,4268,unweighted,1
139,1909,unweighted,1
139,4269,unweighted,1
139,4270,unweighted,1
139,4271,unweighted,1
139,4272,unweighted,1
139,4273,unweighted,1
139,4274,unweighted,1
139,3166,unweighted,1
139,4275,unweighted,1
139,4276,unweighted,1
139,4277,unweighted,1
139,4278,unweighted,1
139,4279,unweighted,1
139,4280,unweighted,1
139,4281,unweighted,1
139,4282,unweighted,1
140,4283,unweighted,1
140,4284,unweighted,1
140,4285,unweighted,1
140,4286,unweighted,1
140,4287,unweighted,1
140,4288,unweighted,1
140,4289,unweighted,1
140,4290,unweighted,1
140,148,unweighted,1
140,4291,unweighted,1
140,4292,unweighted,1
140,4293,unweighted,1
140,3578,unweighted,1
140,4294,unweighted,1
140,6,unweighted,1
140,4295,unweighted,1
140,4296,unweighted,1
140,4297,unweighted,1
140,4298,unweighted,1
140,4299,unweighted,1
140,4300,unweighted,1
140,4301,unweighted,1
140,3264,unweighted,1
140,4302,unweighted,1
140,4303,unweighted,1
140,4304,unweighted,1
140,4305,unweighted,1
140,4306,unweighted,1
140,4307,unweighted,1
140,4308,unweighted,1
140,4309,unweighted,1
140,4310,unweighted,1
140,2,unweighted,1
140,10,unweighted,1
140,254,unweighted,1
140,4311,unweighted,1
140,4312,unweighted,1
140,4313,unweighted,1
140,4314,unweighted,1
140,4315,unweighted,1
141,4316,unweighted,1
141,4317,unweighted,1
141,255,unweighted,1
141,4318,unweighted,1
141,3141,unweighted,1
141,1932,unweighted,1
141,4319,unweighted,1
141,4320,unweighted,1
141,4321,unweighted,1
141,3158,unweighted,1
141,4322,unweighted,1
141,4323,unweighted,1
141,4324,unweighted,1
141,4325,unweighted,1
141,4326,unweighted,1
141,4327,unweighted,1
141,4328,unweighted,1
141,4329,unweighted,1
141,4330,unweighted,1
141,4331,unweighted,1
141,4332,unweighted,1
141,4333,unweighted,1
141,4334,unweighted,1
141,4335,unweighted,1
141,4336,unweighted,1
141,4337,unweighted,1
141,4338,unweighted,1
141,4339,unweighted,1
141,4340,unweighted,1
141,4341,unweighted,1
141,4342,unweighted,1
141,4343,unweighted,1
141,4344,unweighted,1
141,4345,unweighted,1
141,4346,unweighted,1
141,4347,unweighted,1
141,4348,unweighted,1
141,4349,unweighted,1
141,4350,unweighted,1
141,4351,unweighted,1
142,4352,unweighted,1
142,4353,unweighted,1
142,4354,unweighted,1
142,137,unweighted,1
142,4355,unweighted,1
142,4356,unweighted,1
142,4357,unweighted,1
142,256,unweighted,1
142,4358,unweighted,1
142,3187,unweighted,1
142,4359,unweighted,1
142,4360,unweighted,1
142,3720,unweighted,1
142,4361,unweighted,1
142,4362,unweighted,1
142,4363,unweighted,1
142,4364,unweighted,1
142,4365,unweighted,1
142,4366,unweighted,1
142,4367,unweighted,1
142,4368,unweighted,1
142,4369,unweighted,1
142,4370,unweighted,1
142,4371,unweighted,1
142,4372,unweighted,1
142,4373,unweighted,1
142,4374,unweighted,1
142,4375,unweighted,1
142,126,unweighted,1
142,4376,unweighted,1
142,4377,unweighted,1
142,4378,unweighted,1
142,4379,unweighted,1
142,4380,unweighted,1
142,4381,unweighted,1
142,3542,unweighted,1
142,4382,unweighted,1
142,4383,unweighted,1
142,4384,unweighted,1
142,4385,unweighted,1
143,4386,unweighted,1
143,4387,unweighted,1
143,4388,unweighted,1
143,4389,unweighted,1
143,4390,unweighted,1
143,4391,unweighted,1
143,4392,unweighted,1
143,4393,unweighted,1
143,4394,unweighted,1
143,4395,unweighted,1
143,4396,unweighted,1
143,3864,unweighted,1
143,4397,unweighted,1
143,4398,unweighted,1
143,4399,unweighted,1
143,4400,unweighted,1
143,4401,unweighted,1
143,4402,unweighted,1
143,4403,unweighted,1
143,127,unweighted,1
143,4404,unweighted,1
143,4405,unweighted,1
143,3648,unweighted,1
143,4406,unweighted,1
143,4407,unweighted,1
143,3649,unweighted,1
143,4408,unweighted,1
143,4409,unweighted,1
143,4410,unweighted,1
143,4411,unweighted,1
143,4412,unweighted,1
143,4413,unweighted,1
143,3352,unweighted,1
143,4414,unweighted,1
143,4415,unweighted,1
143,4416,unweighted,1
143,3616,unweighted,1
143,4417,unweighted,1
143,4418,unweighted,1
143,4419,unweighted,1
144,4420,unweighted,1
144,4421,unweighted,1
144,4422,unweighted,1
144,4423,unweighted,1
144,256,unweighted,1
144,3542,unweighted,1
144,4424,unweighted,1
144,3556,unweighted,1
144,4425,unweighted,1
144,4426,unweighted,1
144,4427,unweighted,1
144,4428,unweighted,1
144,4429,unweighted,1
144,4430,unweighted,1
144,4431,unweighted,1
144,3558,unweighted,1
144,4432,unweighted,1
144,4433,unweighted,1
144,4434,unweighted,1
144,4435,unweighted,1
144,4436,unweighted,1
144,4437,unweighted,1
144,4438,unweighted,1
144,4439,unweighted,1
144,4440,unweighted,1
144,4441,unweighted,1
144,4442,unweighted,1
144,4215,unweighted,1
144,4443,unweighted,1
144,3544,unweighted,1
144,4444,unweighted,1
144,6,unweighted,1
144,4445,unweighted,1
144,4446,unweighted,1
144,4447,unweighted,1
144,8,unweighted,1
144,4448,unweighted,1
144,4449,unweighted,1
144,4450,unweighted,1
144,4451,unweighted,1
145,4452,unweighted,1
145,256,unweighted,1
145,3150,unweighted,1
145,4453,unweighted,1
145,4454,unweighted,1
145,4455,unweighted,1
145,4456,unweighted,1
145,4457,unweighted,1
145,4296,unweighted,1
145,4458,unweighted,1
145,4459,unweighted,1
145,4460,unweighted,1
145,4461,unweighted,1
145,4462,unweighted,1
145,4463,unweighted,1
145,257,unweighted,1
145,4464,unweighted,1
145,4465,unweighted,1
145,3,unweighted,1
145,4466,unweighted,1
145,4467,unweighted,1
145,4430,unweighted,1
145,4425,unweighted,1
145,4468,unweighted,1
145,4469,unweighted,1
145,4470,unweighted,1
145,4471,unweighted,1
145,4472,unweighted,1
145,4473,unweighted,1
145,4474,unweighted,1
145,7,unweighted,1
145,272,unweighted,1
145,258,unweighted,1
145,11,unweighted,1
145,15,unweighted,1
145,16,unweighted,1
145,4475,unweighted,1
145,4476,unweighted,1
145,4477,unweighted,1
145,4238,unweighted,1
146,4478,unweighted,1
146,4421,unweighted,1
146,4479,unweighted,1
146,4480,unweighted,1
146,4481,unweighted,1
146,4482,unweighted,1
146,4483,unweighted,1
146,4484,unweighted,1
146,4485,unweighted,1
146,4486,unweighted,1
146,4487,unweighted,1
146,4488,unweighted,1
146,4489,unweighted,1
146,4490,unweighted,1
146,4491,unweighted,1
146,4492,unweighted,1
146,4436,unweighted,1
146,4493,unweighted,1
146,4494,unweighted,1
146,3542,unweighted,1
146,4495,unweighted,1
146,4355,unweighted,1
146,4496,unweighted,1
146,4497,unweighted,1
146,4498,unweighted,1
146,4499,unweighted,1
146,259,unweighted,1
146,4500,unweighted,1
146,4501,unweighted,1
146,4502,unweighted,1
146,4503,unweighted,1
146,4474,unweighted,1
146,4504,unweighted,1
146,4439,unweighted,1
146,4505,unweighted,1
146,4506,unweighted,1
146,4507,unweighted,1
146,4508,unweighted,1
146,4509,unweighted,1
146,4510,unweighted,1
147,4511,unweighted,1
147,4512,unweighted,1
147,4513,unweighted,1
147,4514,unweighted,1
147,4515,unweighted,1
147,3558,unweighted,1
147,3196,unweighted,1
147,1923,unweighted,1
147,4516,unweighted,1
147,4517,unweighted,1
147,4215,unweighted,1
147,4518,unweighted,1
147,3562,unweighted,1
147,2,unweighted,1
147,4519,unweighted,1
147,4520,unweighted,1
147,260,unweighted,1
147,4521,unweighted,1
147,4522,unweighted,1
147,3,unweighted,1
147,4523,unweighted,1
147,4,unweighted,1
147,4524,unweighted,1
147,261,unweighted,1
147,11,unweighted,1
147,3131,unweighted,1
147,4525,unweighted,1
147,12,unweighted,1
147,4526,unweighted,1
147,4527,unweighted,1
147,4528,unweighted,1
147,3772,unweighted,1
147,271,unweighted,1
147,4529,unweighted,1
147,4530,unweighted,1
147,4531,unweighted,1
147,5,unweighted,1
147,64,unweighted,1
147,4532,unweighted,1
147,4533,unweighted,1
148,4424,unweighted,1
148,4534,unweighted,1
148,4535,unweighted,1
148,4536,unweighted,1
148,4537,unweighted,1
148,4538,unweighted,1
148,4539,unweighted,1
148,137,unweighted,1
148,4540,unweighted,1
148,4541,unweighted,1
148,4542,unweighted,1
148,4543,unweighted,1
148,1836,unweighted,1
148,4390,unweighted,1
148,3760,unweighted,1
148,4544,unweighted,1
148,4545,unweighted,1
148,4546,unweighted,1
148,4547,unweighted,1
148,4548,unweighted,1
148,4549,unweighted,1
148,4550,unweighted,1
148,4551,unweighted,1
148,4552,unweighted,1
148,4553,unweighted,1
148,4554,unweighted,1
148,4555,unweighted,1
148,4556,unweighted,1
148,4557,unweighted,1
148,4558,unweighted,1
148,4559,unweighted,1
148,4433,unweighted,1
148,3806,unweighted,1
148,4560,unweighted,1
148,4561,unweighted,1
148,4562,unweighted,1
148,4563,unweighted,1
148,4564,unweighted,1
148,4565,unweighted,1
148,4566,unweighted,1
149,4567,unweighted,1
149,4568,unweighted,1
149,4569,unweighted,1
149,4570,unweighted,1
149,4459,unweighted,1
149,4571,unweighted,1
149,4572,unweighted,1
149,4573,unweighted,1
149,4574,unweighted,1
149,4575,unweighted,1
149,4576,unweighted,1
149,4577,unweighted,1
149,4495,unweighted,1
149,4578,unweighted,1
149,4579,unweighted,1
149,4580,unweighted,1
149,4581,unweighted,1
149,749,unweighted,1
149,4582,unweighted,1
149,4583,unweighted,1
149,4584,unweighted,1
149,4585,unweighted,1
149,4586,unweighted,1
149,4587,unweighted,1
149,4588,unweighted,1
149,4589,unweighted,1
149,4590,unweighted,1
149,4591,unweighted,1
149,4592,unweighted,1
149,4593,unweighted,1
149,4594,unweighted,1
149,4595,unweighted,1
149,4596,unweighted,1
149,4597,unweighted,1
149,4598,unweighted,1
149,4599,unweighted,1
149,4600,unweighted,1
149,4601,unweighted,1
149,4602,unweighted,1
149,4603,unweighted,1
150,4604,unweighted,1
150,4605,unweighted,1
150,4606,unweighted,1
150,4607,unweighted,1
150,4608,unweighted,1
150,4609,unweighted,1
150,4610,unweighted,1
150,4611,unweighted,1
150,4612,unweighted,1
150,4613,unweighted,1
150,4614,unweighted,1
150,4615,unweighted,1
150,4616,unweighted,1
150,4617,unweighted,1
150,4618,unweighted,1
150,4619,unweighted,1
150,4620,unweighted,1
150,4621,unweighted,1
150,4622,unweighted,1
150,4623,unweighted,1
150,4624,unweighted,1
150,4625,unweighted,1
150,4626,unweighted,1
150,4627,unweighted,1
150,4628,unweighted,1
150,4629,unweighted,1
150,4630,unweighted,1
150,4631,unweighted,1
150,4632,unweighted,1
150,4633,unweighted,1
150,4634,unweighted,1
150,4635,unweighted,1
150,8,unweighted,1
150,4636,unweighted,1
150,4637,unweighted,1
150,4638,unweighted,1
150,4639,unweighted,1
150,4640,unweighted,1
150,4641,unweighted,1
150,4642,unweighted,1
151,4643,unweighted,1
151,4644,unweighted,1
151,4645,unweighted,1
151,4646,unweighted,1
151,4647,unweighted,1
151,4648,unweighted,1
151,4649,unweighted,1
151,4650,unweighted,1
151,4651,unweighted,1
151,4652,unweighted,1
151,4653,unweighted,1
151,4654,unweighted,1
151,4655,unweighted,1
151,4656,unweighted,1
151,4657,unweighted,1
151,4658,unweighted,1
151,4659,unweighted,1
151,4660,unweighted,1
151,4661,unweighted,1
151,4423,unweighted,1
151,4662,unweighted,1
151,4663,unweighted,1
151,4664,unweighted,1
151,4665,unweighted,1
151,4666,unweighted,1
151,4667,unweighted,1
151,4668,unweighted,1
151,1955,unweighted,1
151,3832,unweighted,1
151,4669,unweighted,1
151,4670,unweighted,1
151,4671,unweighted,1
151,4672,unweighted,1
151,4673,unweighted,1
151,256,unweighted,1
151,4674,unweighted,1
151,4675,unweighted,1
151,4676,unweighted,1
151,4677,unweighted,1
151,4678,unweighted,1
152,4679,unweighted,1
152,256,unweighted,1
152,4680,unweighted,1
152,4681,unweighted,1
152,4682,unweighted,1
152,4683,unweighted,1
152,4684,unweighted,1
152,4685,unweighted,1
152,4686,unweighted,1
152,4687,unweighted,1
152,4688,unweighted,1
152,4689,unweighted,1
152,4690,unweighted,1
152,4691,unweighted,1
152,4692,unweighted,1
152,4693,unweighted,1
152,4694,unweighted,1
152,4695,unweighted,1
152,4696,unweighted,1
152,4697,unweighted,1
152,4698,unweighted,1
152,4699,unweighted,1
152,4700,unweighted,1
152,4701,unweighted,1
152,4702,unweighted,1
152,4703,unweighted,1
152,4704,unweighted,1
152,4705,unweighted,1
152,4706,unweighted,1
152,8,unweighted,1
152,4707,unweighted,1
152,3346,unweighted,1
152,4708,unweighted,1
152,2205,unweighted,1
152,4709,unweighted,1
152,4710,unweighted,1
152,3340,unweighted,1
152,4711,unweighted,1
152,7,unweighted,1
152,4712,unweighted,1
153,4713,unweighted,1
153,4714,unweighted,1
153,4715,unweighted,1
153,4716,unweighted,1
153,4717,unweighted,1
153,4718,unweighted,1
153,4719,unweighted,1
153,1893,unweighted,1
153,4720,unweighted,1
153,4721,unweighted,1
153,4722,unweighted,1
153,4723,unweighted,1
153,4724,unweighted,1
153,4725,unweighted,1
153,4726,unweighted,1
153,121,unweighted,1
153,4727,unweighted,1
153,4728,unweighted,1
153,4729,unweighted,1
153,4730,unweighted,1
153,4731,unweighted,1
153,4459,unweighted,1
153,4732,unweighted,1
153,4733,unweighted,1
153,4734,unweighted,1
153,4735,unweighted,1
153,4736,unweighted,1
153,4737,unweighted,1
153,4738,unweighted,1
153,4739,unweighted,1
153,4740,unweighted,1
153,4741,unweighted,1
153,4742,unweighted,1
153,4743,unweighted,1
153,4744,unweighted,1
153,4745,unweighted,1
153,4746,unweighted,1
153,4747,unweighted,1
153,4748,unweighted,1
153,4749,unweighted,1
154,3813,unweighted,1
154,4750,unweighted,1
154,4751,unweighted,1
154,4752,unweighted,1
154,4753,unweighted,1
154,4754,unweighted,1
154,4755,unweighted,1
154,4756,unweighted,1
154,4757,unweighted,1
154,4758,unweighted,1
154,4759,unweighted,1
154,4760,unweighted,1
154,4761,unweighted,1
154,4762,unweighted,1
154,4763,unweighted,1
154,4764,unweighted,1
154,4765,unweighted,1
154,4766,unweighted,1
154,4767,unweighted,1
154,4768,unweighted,1
154,4769,unweighted,1
154,4770,unweighted,1
154,4771,unweighted,1
154,4772,unweighted,1
154,4773,unweighted,1
154,4774,unweighted,1
154,4775,unweighted,1
154,4776,unweighted,1
154,4777,unweighted,1
154,4778,unweighted,1
154,4779,unweighted,1
154,4780,unweighted,1
154,4781,unweighted,1
154,4782,unweighted,1
154,4783,unweighted,1
154,4784,unweighted,1
154,4785,unweighted,1
154,4786,unweighted,1
154,4787,unweighted,1
154,4788,unweighted,1
155,4421,unweighted,1
155,3556,unweighted,1
155,4789,unweighted,1
155,4445,unweighted,1
155,4423,unweighted,1
155,4602,unweighted,1
155,4790,unweighted,1
155,4791,unweighted,1
155,4459,unweighted,1
155,4792,unweighted,1
155,4456,unweighted,1
155,4318,unweighted,1
155,4452,unweighted,1
155,4793,unweighted,1
155,256,unweighted,1
155,4794,unweighted,1
155,4795,unweighted,1
155,4796,unweighted,1
155,4797,unweighted,1
155,4798,unweighted,1
155,4799,unweighted,1
155,4800,unweighted,1
155,4801,unweighted,1
155,4509,unweighted,1
155,4802,unweighted,1
155,4803,unweighted,1
155,4804,unweighted,1
155,1866,unweighted,1
155,4805,unweighted,1
155,4806,unweighted,1
155,4807,unweighted,1
155,4808,unweighted,1
155,4809,unweighted,1
155,4810,unweighted,1
155,4811,unweighted,1
155,4812,unweighted,1
155,4813,unweighted,1
155,4814,unweighted,1
155,4815,unweighted,1
155,4816,unweighted,1
156,148,unweighted,1
156,4817,unweighted,1
156,3269,unweighted,1
156,126,unweighted,1
156,4818,unweighted,1
156,4819,unweighted,1
156,4530,unweighted,1
156,4768,unweighted,1
156,4820,unweighted,1
156,4821,unweighted,1
156,4822,unweighted,1
156,4823,unweighted,1
156,269,unweighted,1
156,4824,unweighted,1
156,4825,unweighted,1
156,3161,unweighted,1
156,3196,unweighted,1
156,4826,unweighted,1
156,4827,unweighted,1
156,3362,unweighted,1
156,4828,unweighted,1
156,4829,unweighted,1
156,1904,unweighted,1
156,4830,unweighted,1
156,4831,unweighted,1
156,4832,unweighted,1
156,4833,unweighted,1
156,147,unweighted,1
156,4834,unweighted,1
156,1876,unweighted,1
156,4835,unweighted,1
156,4836,unweighted,1
156,4837,unweighted,1
156,4838,unweighted,1
156,4839,unweighted,1
156,4840,unweighted,1
156,1923,unweighted,1
156,4841,unweighted,1
156,4842,unweighted,1
156,4843,unweighted,1
157,1906,unweighted,1
157,4844,unweighted,1
157,4845,unweighted,1
157,4846,unweighted,1
157,1932,unweighted,1
157,4847,unweighted,1
157,1839,unweighted,1
157,4848,unweighted,1
157,4849,unweighted,1
157,4850,unweighted,1
157,4851,unweighted,1
157,4852,unweighted,1
157,4853,unweighted,1
157,4854,unweighted,1
157,4855,unweighted,1
157,4856,unweighted,1
157,2268,unweighted,1
157,4857,unweighted,1
157,4858,unweighted,1
157,4859,unweighted,1
157,4860,unweighted,1
157,262,unweighted,1
157,4861,unweighted,1
157,4862,unweighted,1
157,4863,unweighted,1
157,4864,unweighted,1
157,4865,unweighted,1
157,4866,unweighted,1
157,4867,unweighted,1
157,4868,unweighted,1
157,4869,unweighted,1
157,4870,unweighted,1
157,4250,unweighted,1
157,4871,unweighted,1
157,4872,unweighted,1
157,4873,unweighted,1
157,4874,unweighted,1
157,4875,unweighted,1
157,4876,unweighted,1
157,4877,unweighted,1
158,4878,unweighted,1
158,4879,unweighted,1
158,4880,unweighted,1
158,4252,unweighted,1
158,4881,unweighted,1
158,4882,unweighted,1
158,4883,unweighted,1
158,4884,unweighted,1
158,256,unweighted,1
158,3407,unweighted,1
158,4885,unweighted,1
158,4886,unweighted,1
158,4887,unweighted,1
158,4888,unweighted,1
158,4889,unweighted,1
158,4890,unweighted,1
158,4891,unweighted,1
158,4892,unweighted,1
158,4893,unweighted,1
158,4894,unweighted,1
158,4895,unweighted,1
158,4896,unweighted,1
158,4897,unweighted,1
158,4898,unweighted,1
158,4899,unweighted,1
158,264,unweighted,1
158,263,unweighted,1
158,4900,unweighted,1
158,4901,unweighted,1
158,4459,unweighted,1
158,3822,unweighted,1
158,4902,unweighted,1
158,3777,unweighted,1
158,3152,unweighted,1
158,4903,unweighted,1
158,4594,unweighted,1
158,251,unweighted,1
158,4904,unweighted,1
158,4905,unweighted,1
158,902,unweighted,1
159,4906,unweighted,1
159,4907,unweighted,1
159,4908,unweighted,1
159,4909,unweighted,1
159,4910,unweighted,1
159,4911,unweighted,1
159,4912,unweighted,1
159,4913,unweighted,1
159,4914,unweighted,1
159,4915,unweighted,1
159,649,unweighted,1
159,4916,unweighted,1
159,2552,unweighted,1
159,4917,unweighted,1
159,4918,unweighted,1
159,4919,unweighted,1
159,4920,unweighted,1
159,4921,unweighted,1
159,4922,unweighted,1
159,4923,unweighted,1
159,4924,unweighted,1
159,4925,unweighted,1
